n_components,random_state,standardization,weighted,whiten,algorithm,max_fraud_eval,min_detect_eval,max_fraud_test,min_detect_test,fraud_ranks_eval,rank_mean_eval,rank_std_eval,fraud_ranks_test,rank_mean_test,rank_std_test,auc_pr_eval,auc_pr_test,auc_roc_eval,auc_roc_test
0.95,0.0,0.0,1.0,1.0,PCA,-2373.8827620096163,36776.0,-2419.3107327017583,37407.0,"[1, 3, 7, 9, 956, 8886, 8908, 9668, 9717, 29062, 29384, 29431, 33169, 33726, 34863, 34872, 34873, 34878, 34881, 34917, 34926, 36105, 36106, 36113, 36115, 36116, 36129, 36132, 36146, 36414, 36421, 36465, 36468, 36494, 36500, 36501, 36504, 36507, 36538, 36547, 36761, 36762, 36763, 36764, 36765, 36769, 36772, 36773, 36775, 36776]",29902.76,12305.041829364092,"[1, 2, 5, 7, 8, 9, 11, 16, 21, 26, 28, 32, 346, 364, 385, 472, 9232, 10109, 14217, 14624, 18838, 19104, 19166, 26534, 27230, 27374, 27375, 27589, 30985, 30987, 31004, 34841, 36344, 36384, 36385, 36387, 36388, 36392, 36400, 36401, 36423, 36433, 36435, 36436, 36747, 36751, 36769, 36770, 36771, 36773, 36774, 36775, 36776, 36777, 36786, 36787, 36794, 36804, 36805, 37052, 37067, 37071, 37072, 37074, 37100, 37101, 37111, 37128, 37140, 37159, 37160, 37161, 37162, 37165, 37173, 37174, 37195, 37202, 37204, 37205, 37402, 37403, 37404, 37405, 37406, 37407]",27485.02325581396,14495.71224493061,0.0516465414508113,0.0864527594567407,0.1865263559137442,0.2647162922801116
0.95,0.0,0.0,1.0,0.0,PCA,-2373.8827620096163,36776.0,-2419.3107327017583,37407.0,"[1, 3, 7, 9, 956, 8886, 8908, 9668, 9717, 29062, 29384, 29431, 33169, 33726, 34863, 34872, 34873, 34878, 34881, 34917, 34926, 36105, 36106, 36113, 36115, 36116, 36129, 36132, 36146, 36414, 36421, 36465, 36468, 36494, 36500, 36501, 36504, 36507, 36538, 36547, 36761, 36762, 36763, 36764, 36765, 36769, 36772, 36773, 36775, 36776]",29902.76,12305.041829364092,"[1, 2, 5, 7, 8, 9, 11, 16, 21, 26, 28, 32, 346, 364, 385, 472, 9232, 10109, 14217, 14624, 18838, 19104, 19166, 26534, 27230, 27374, 27375, 27589, 30985, 30987, 31004, 34841, 36344, 36384, 36385, 36387, 36388, 36392, 36400, 36401, 36423, 36433, 36435, 36436, 36747, 36751, 36769, 36770, 36771, 36773, 36774, 36775, 36776, 36777, 36786, 36787, 36794, 36804, 36805, 37052, 37067, 37071, 37072, 37074, 37100, 37101, 37111, 37128, 37140, 37159, 37160, 37161, 37162, 37165, 37173, 37174, 37195, 37202, 37204, 37205, 37402, 37403, 37404, 37405, 37406, 37407]",27485.02325581396,14495.71224493061,0.0516465414508113,0.0864527594567407,0.1865263559137442,0.2647162922801116
0.95,0.0,0.0,0.0,1.0,PCA,-62.141914817870514,36776.0,-64.27343256657034,37407.0,"[1, 3, 7, 9, 69, 7088, 16496, 16498, 20263, 24303, 27745, 27844, 33186, 33202, 35384, 35387, 35419, 35426, 35427, 35433, 35436, 35467, 35476, 35528, 35545, 35926, 35930, 35985, 35999, 36000, 36016, 36023, 36080, 36089, 36748, 36749, 36750, 36751, 36752, 36753, 36754, 36758, 36760, 36762, 36764, 36769, 36772, 36773, 36775, 36776]",30177.12,11766.46115132328,"[1, 2, 4, 5, 7, 8, 11, 13, 17, 22, 29, 30, 84, 122, 9486, 9526, 17261, 17280, 17778, 20340, 25728, 25750, 25852, 26597, 26722, 26748, 26782, 29342, 30557, 30772, 30796, 30802, 30803, 34574, 34590, 36514, 36519, 36544, 36556, 36557, 36572, 36590, 36613, 36614, 36615, 36616, 36619, 36630, 36631, 36653, 36661, 36663, 36664, 36665, 36699, 36704, 36705, 36711, 36764, 36768, 36783, 36820, 36841, 36886, 36887, 36892, 36893, 36901, 36919, 36920, 36946, 36953, 36955, 36956, 37392, 37393, 37394, 37395, 37396, 37397, 37398, 37399, 37401, 37403, 37406, 37407]",28018.8488372093,13730.403314354036,0.0529736136034689,0.0977324456933528,0.1790563058157264,0.250412667473827
0.95,0.0,0.0,0.0,0.0,PCA,-62.141914817870514,36776.0,-64.27343256657034,37407.0,"[1, 3, 7, 9, 69, 7088, 16496, 16498, 20263, 24303, 27745, 27844, 33186, 33202, 35384, 35387, 35419, 35426, 35427, 35433, 35436, 35467, 35476, 35528, 35545, 35926, 35930, 35985, 35999, 36000, 36016, 36023, 36080, 36089, 36748, 36749, 36750, 36751, 36752, 36753, 36754, 36758, 36760, 36762, 36764, 36769, 36772, 36773, 36775, 36776]",30177.12,11766.46115132328,"[1, 2, 4, 5, 7, 8, 11, 13, 17, 22, 29, 30, 84, 122, 9486, 9526, 17261, 17280, 17778, 20340, 25728, 25750, 25852, 26597, 26722, 26748, 26782, 29342, 30557, 30772, 30796, 30802, 30803, 34574, 34590, 36514, 36519, 36544, 36556, 36557, 36572, 36590, 36613, 36614, 36615, 36616, 36619, 36630, 36631, 36653, 36661, 36663, 36664, 36665, 36699, 36704, 36705, 36711, 36764, 36768, 36783, 36820, 36841, 36886, 36887, 36892, 36893, 36901, 36919, 36920, 36946, 36953, 36955, 36956, 37392, 37393, 37394, 37395, 37396, 37397, 37398, 37399, 37401, 37403, 37406, 37407]",28018.8488372093,13730.403314354036,0.0529736136034689,0.0977324456933528,0.1790563058157264,0.250412667473827
0.05,0.0,0.0,0.0,1.0,PCA,-6.296978180769528,28619.0,-6.555719786305483,17876.0,"[1, 2, 7, 8, 43, 12852, 13983, 13991, 15343, 15652, 15711, 15713, 15783, 15788, 15790, 15791, 15792, 15827, 15838, 16716, 16726, 16735, 16737, 16740, 16747, 16792, 16795, 16796, 16804, 16879, 16884, 16937, 16945, 16948, 16949, 16950, 17002, 17016, 17096, 17097, 17098, 17100, 17102, 17104, 17110, 17111, 23521, 23522, 28618, 28619]",15502.22,5898.852397848245,"[1, 2, 3, 4, 6, 8, 10, 13, 15, 20, 22, 30, 7329, 7344, 14091, 14874, 14905, 14911, 14918, 14920, 15807, 15808, 15817, 16214, 16407, 16411, 16412, 16413, 16458, 16459, 16469, 16490, 16500, 16515, 16516, 16523, 16524, 16526, 16527, 16528, 16557, 16564, 16568, 16569, 17469, 17475, 17507, 17509, 17510, 17513, 17514, 17515, 17519, 17521, 17530, 17531, 17543, 17570, 17598, 17604, 17605, 17608, 17656, 17659, 17675, 17710, 17723, 17757, 17758, 17769, 17770, 17774, 17775, 17776, 17810, 17818, 17823, 17824, 17865, 17866, 17867, 17868, 17870, 17872, 17875, 17876]",14414.941860465116,6038.930061469288,0.0623273350160624,0.1059639690950058,0.5786125027227184,0.6149234516635376
0.05,0.0,0.0,0.0,0.0,PCA,-6.296978180769528,28619.0,-6.555719786305483,17876.0,"[1, 2, 7, 8, 43, 12852, 13983, 13991, 15343, 15652, 15711, 15713, 15783, 15788, 15790, 15791, 15792, 15827, 15838, 16716, 16726, 16735, 16737, 16740, 16747, 16792, 16795, 16796, 16804, 16879, 16884, 16937, 16945, 16948, 16949, 16950, 17002, 17016, 17096, 17097, 17098, 17100, 17102, 17104, 17110, 17111, 23521, 23522, 28618, 28619]",15502.22,5898.852397848245,"[1, 2, 3, 4, 6, 8, 10, 13, 15, 20, 22, 30, 7329, 7344, 14091, 14874, 14905, 14911, 14918, 14920, 15807, 15808, 15817, 16214, 16407, 16411, 16412, 16413, 16458, 16459, 16469, 16490, 16500, 16515, 16516, 16523, 16524, 16526, 16527, 16528, 16557, 16564, 16568, 16569, 17469, 17475, 17507, 17509, 17510, 17513, 17514, 17515, 17519, 17521, 17530, 17531, 17543, 17570, 17598, 17604, 17605, 17608, 17656, 17659, 17675, 17710, 17723, 17757, 17758, 17769, 17770, 17774, 17775, 17776, 17810, 17818, 17823, 17824, 17865, 17866, 17867, 17868, 17870, 17872, 17875, 17876]",14414.941860465116,6038.930061469288,0.0623273350160624,0.1059639690950058,0.5786125027227184,0.6149234516635376
0.2,0.0,0.0,1.0,1.0,PCA,-17.36623992287676,28619.0,-18.07981533488789,17876.0,"[1, 2, 7, 8, 43, 12852, 13983, 13991, 15343, 15652, 15711, 15713, 15783, 15788, 15790, 15791, 15792, 15827, 15838, 16716, 16726, 16735, 16737, 16740, 16747, 16792, 16795, 16796, 16804, 16879, 16884, 16937, 16945, 16948, 16949, 16950, 17002, 17016, 17096, 17097, 17098, 17100, 17102, 17104, 17110, 17111, 23521, 23522, 28618, 28619]",15502.22,5898.852397848245,"[1, 2, 3, 4, 6, 8, 10, 13, 15, 20, 22, 30, 7329, 7344, 14091, 14874, 14905, 14911, 14918, 14920, 15807, 15808, 15817, 16214, 16407, 16411, 16412, 16413, 16458, 16459, 16469, 16490, 16500, 16515, 16516, 16523, 16524, 16526, 16527, 16528, 16557, 16564, 16568, 16569, 17469, 17475, 17507, 17509, 17510, 17513, 17514, 17515, 17519, 17521, 17530, 17531, 17543, 17570, 17598, 17604, 17605, 17608, 17656, 17659, 17675, 17710, 17723, 17757, 17758, 17769, 17770, 17774, 17775, 17776, 17810, 17818, 17823, 17824, 17865, 17866, 17867, 17868, 17870, 17872, 17875, 17876]",14414.941860465116,6038.930061469288,0.0623273350160624,0.1059639690950058,0.5786125027227182,0.6149234516635376
0.2,0.0,0.0,1.0,0.0,PCA,-17.36623992287676,28619.0,-18.07981533488789,17876.0,"[1, 2, 7, 8, 43, 12852, 13983, 13991, 15343, 15652, 15711, 15713, 15783, 15788, 15790, 15791, 15792, 15827, 15838, 16716, 16726, 16735, 16737, 16740, 16747, 16792, 16795, 16796, 16804, 16879, 16884, 16937, 16945, 16948, 16949, 16950, 17002, 17016, 17096, 17097, 17098, 17100, 17102, 17104, 17110, 17111, 23521, 23522, 28618, 28619]",15502.22,5898.852397848245,"[1, 2, 3, 4, 6, 8, 10, 13, 15, 20, 22, 30, 7329, 7344, 14091, 14874, 14905, 14911, 14918, 14920, 15807, 15808, 15817, 16214, 16407, 16411, 16412, 16413, 16458, 16459, 16469, 16490, 16500, 16515, 16516, 16523, 16524, 16526, 16527, 16528, 16557, 16564, 16568, 16569, 17469, 17475, 17507, 17509, 17510, 17513, 17514, 17515, 17519, 17521, 17530, 17531, 17543, 17570, 17598, 17604, 17605, 17608, 17656, 17659, 17675, 17710, 17723, 17757, 17758, 17769, 17770, 17774, 17775, 17776, 17810, 17818, 17823, 17824, 17865, 17866, 17867, 17868, 17870, 17872, 17875, 17876]",14414.941860465116,6038.930061469288,0.0623273350160624,0.1059639690950058,0.5786125027227182,0.6149234516635376
0.2,0.0,0.0,0.0,1.0,PCA,-6.296978180769528,28619.0,-6.555719786305483,17876.0,"[1, 2, 7, 8, 43, 12852, 13983, 13991, 15343, 15652, 15711, 15713, 15783, 15788, 15790, 15791, 15792, 15827, 15838, 16716, 16726, 16735, 16737, 16740, 16747, 16792, 16795, 16796, 16804, 16879, 16884, 16937, 16945, 16948, 16949, 16950, 17002, 17016, 17096, 17097, 17098, 17100, 17102, 17104, 17110, 17111, 23521, 23522, 28618, 28619]",15502.22,5898.852397848245,"[1, 2, 3, 4, 6, 8, 10, 13, 15, 20, 22, 30, 7329, 7344, 14091, 14874, 14905, 14911, 14918, 14920, 15807, 15808, 15817, 16214, 16407, 16411, 16412, 16413, 16458, 16459, 16469, 16490, 16500, 16515, 16516, 16523, 16524, 16526, 16527, 16528, 16557, 16564, 16568, 16569, 17469, 17475, 17507, 17509, 17510, 17513, 17514, 17515, 17519, 17521, 17530, 17531, 17543, 17570, 17598, 17604, 17605, 17608, 17656, 17659, 17675, 17710, 17723, 17757, 17758, 17769, 17770, 17774, 17775, 17776, 17810, 17818, 17823, 17824, 17865, 17866, 17867, 17868, 17870, 17872, 17875, 17876]",14414.941860465116,6038.930061469288,0.0623273350160624,0.1059639690950058,0.5786125027227184,0.6149234516635376
0.2,0.0,0.0,0.0,0.0,PCA,-6.296978180769528,28619.0,-6.555719786305483,17876.0,"[1, 2, 7, 8, 43, 12852, 13983, 13991, 15343, 15652, 15711, 15713, 15783, 15788, 15790, 15791, 15792, 15827, 15838, 16716, 16726, 16735, 16737, 16740, 16747, 16792, 16795, 16796, 16804, 16879, 16884, 16937, 16945, 16948, 16949, 16950, 17002, 17016, 17096, 17097, 17098, 17100, 17102, 17104, 17110, 17111, 23521, 23522, 28618, 28619]",15502.22,5898.852397848245,"[1, 2, 3, 4, 6, 8, 10, 13, 15, 20, 22, 30, 7329, 7344, 14091, 14874, 14905, 14911, 14918, 14920, 15807, 15808, 15817, 16214, 16407, 16411, 16412, 16413, 16458, 16459, 16469, 16490, 16500, 16515, 16516, 16523, 16524, 16526, 16527, 16528, 16557, 16564, 16568, 16569, 17469, 17475, 17507, 17509, 17510, 17513, 17514, 17515, 17519, 17521, 17530, 17531, 17543, 17570, 17598, 17604, 17605, 17608, 17656, 17659, 17675, 17710, 17723, 17757, 17758, 17769, 17770, 17774, 17775, 17776, 17810, 17818, 17823, 17824, 17865, 17866, 17867, 17868, 17870, 17872, 17875, 17876]",14414.941860465116,6038.930061469288,0.0623273350160624,0.1059639690950058,0.5786125027227184,0.6149234516635376
0.4,0.0,0.0,1.0,1.0,PCA,-43.643564788257024,30168.0,-45.69099935295854,17927.0,"[1, 2, 7, 8, 32, 6635, 6741, 6770, 8000, 8307, 8366, 8368, 8403, 8409, 8410, 8411, 8417, 8451, 8462, 8567, 8571, 8575, 8579, 8600, 8603, 8653, 8664, 8737, 8741, 8792, 8799, 8800, 8801, 8805, 8845, 8849, 8858, 8870, 8957, 8958, 9323, 15455, 15458, 15460, 17126, 17127, 30165, 30166, 30167, 30168]",10128.78,6945.1467638632375,"[1, 2, 3, 4, 6, 8, 11, 13, 15, 20, 26, 27, 150, 166, 7295, 7296, 7373, 7378, 7606, 7627, 7807, 8713, 8742, 8744, 8745, 8751, 8752, 8755, 8787, 8788, 8798, 8819, 8830, 8846, 8847, 8852, 8853, 8855, 8856, 8857, 8886, 8891, 8895, 8896, 8913, 8935, 8961, 8966, 8989, 8990, 8996, 9000, 9003, 9006, 9008, 9037, 9063, 9066, 9068, 9074, 9075, 9078, 9126, 9128, 9143, 9179, 9195, 9225, 9226, 9237, 9238, 9241, 9244, 9245, 9280, 9288, 9293, 9294, 9338, 9339, 16454, 16455, 16457, 16458, 17926, 17927]",7973.906976744186,4085.456612856477,0.0640573237361046,0.1087578245785582,0.72491614027445,0.7875081863630614
0.4,0.0,0.0,1.0,0.0,PCA,-43.643564788257024,30168.0,-45.69099935295854,17927.0,"[1, 2, 7, 8, 32, 6635, 6741, 6770, 8000, 8307, 8366, 8368, 8403, 8409, 8410, 8411, 8417, 8451, 8462, 8567, 8571, 8575, 8579, 8600, 8603, 8653, 8664, 8737, 8741, 8792, 8799, 8800, 8801, 8805, 8845, 8849, 8858, 8870, 8957, 8958, 9323, 15455, 15458, 15460, 17126, 17127, 30165, 30166, 30167, 30168]",10128.78,6945.1467638632375,"[1, 2, 3, 4, 6, 8, 11, 13, 15, 20, 26, 27, 150, 166, 7295, 7296, 7373, 7378, 7606, 7627, 7807, 8713, 8742, 8744, 8745, 8751, 8752, 8755, 8787, 8788, 8798, 8819, 8830, 8846, 8847, 8852, 8853, 8855, 8856, 8857, 8886, 8891, 8895, 8896, 8913, 8935, 8961, 8966, 8989, 8990, 8996, 9000, 9003, 9006, 9008, 9037, 9063, 9066, 9068, 9074, 9075, 9078, 9126, 9128, 9143, 9179, 9195, 9225, 9226, 9237, 9238, 9241, 9244, 9245, 9280, 9288, 9293, 9294, 9338, 9339, 16454, 16455, 16457, 16458, 17926, 17927]",7973.906976744186,4085.456612856477,0.0640573237361046,0.1087578245785582,0.72491614027445,0.7875081863630614
